Wavelength_nm,R_front,T_front,R_stack,R_total,d_PVK_bulk_nm,d_C60_bulk_nm,ensemble_id,d_BEMA_rear_nm,Delta_R_stack_vs_pristine,Delta_R_total_vs_pristine
519.0,0.04193131469631514,0.9580686853036848,0.04630118952895389,0.08451364541330805,695.0,10.0,less_absorptive,10.0,-1.1483550083069005e-09,-1.0581748532967339e-09
520.0,0.04193131469631514,0.9580686853036848,0.04742376645553363,0.08554811532531767,695.0,10.0,less_absorptive,10.0,-1.436456995018709e-09,-1.3237771157026401e-09
521.0,0.04193131469631514,0.9580686853036848,0.04855113670928598,0.08658710056544922,695.0,10.0,less_absorptive,10.0,-1.726768207588325e-09,-1.591466208816783e-09
522.0,0.04193131469631514,0.9580686853036848,0.049605791794110635,0.08755916056940326,695.0,10.0,less_absorptive,10.0,-2.1615736908731087e-09,-1.99237880360581e-09
523.0,0.04193131469631514,0.9580686853036848,0.05053927985024961,0.08841961459233083,695.0,10.0,less_absorptive,10.0,-2.9331105322327744e-09,-2.7037365263327118e-09
524.0,0.04193131469631514,0.9580686853036848,0.05142731089075909,0.08923823071077135,695.0,10.0,less_absorptive,10.0,-3.96797082691247e-09,-3.6579420464866175e-09
525.0,0.04193131469631514,0.9580686853036848,0.052359599800115106,0.09009771092534657,695.0,10.0,less_absorptive,10.0,-5.019314547327625e-09,-4.627503893961382e-09
526.0,0.04193131469631514,0.9580686853036848,0.053374679360621555,0.09103359269900907,695.0,10.0,less_absorptive,10.0,-5.992753029926412e-09,-5.525426574615189e-09
527.0,0.04193131469631514,0.9580686853036848,0.05447730551448281,0.09205028104918475,695.0,10.0,less_absorptive,10.0,-6.995944087928585e-09,-6.4509847186311475e-09
528.0,0.04193131469631514,0.9580686853036848,0.05553469979326439,0.09302535137322765,695.0,10.0,less_absorptive,10.0,-8.397429820949931e-09,-7.743987909258898e-09
529.0,0.04193131469631514,0.9580686853036848,0.0563816561241447,0.09380643001335347,695.0,10.0,less_absorptive,10.0,-1.0646866881180994e-08,-9.819085169948671e-09
530.0,0.04193131469631514,0.9580686853036848,0.0571071880220678,0.094475573041479,695.0,10.0,less_absorptive,10.0,-1.3526135086983082e-08,-1.2475254412835923e-08
531.0,0.04193131469631514,0.9580686853036848,0.05793142556836385,0.09523579976233418,695.0,10.0,less_absorptive,10.0,-1.64443394665148e-08,-1.5167786832082086e-08
532.0,0.04193131469631514,0.9580686853036848,0.05888326706575079,0.09611378617173111,695.0,10.0,less_absorptive,10.0,-1.94316797444416e-08,-1.7924658035628482e-08
533.0,0.04193131469631514,0.9580686853036848,0.05984727630617153,0.097003067820805,695.0,10.0,less_absorptive,10.0,-2.31666438393896e-08,-2.1371689459814824e-08
534.0,0.04193131469631514,0.9580686853036848,0.06076287350540671,0.09784775694777104,695.0,10.0,less_absorptive,10.0,-2.8128491119661092e-08,-2.5951089832609853e-08
535.0,0.04193131469631514,0.9580686853036848,0.061627782486614074,0.09864574311292552,695.0,10.0,less_absorptive,10.0,-3.371707244653743e-08,-3.1109326267819704e-08
536.0,0.04193131469631514,0.9580686853036848,0.062431489798991144,0.09938731514090733,695.0,10.0,less_absorptive,10.0,-3.904534084248068e-08,-3.602793026413753e-08
537.0,0.04193131469631514,0.9580686853036848,0.06315175454167234,0.10005193819491073,695.0,10.0,less_absorptive,10.0,-4.461454929105546e-08,-4.116924542940659e-08
538.0,0.04193131469631514,0.9580686853036848,0.06380528232290612,0.100655014663741,695.0,10.0,less_absorptive,10.0,-5.1365697834038215e-08,-4.740164960548299e-08
539.0,0.04193131469631514,0.9580686853036848,0.0644827087219696,0.10128017979711637,695.0,10.0,less_absorptive,10.0,-5.942372435785437e-08,-5.4840937416256175e-08
540.0,0.04193131469631514,0.9580686853036848,0.06523124256314942,0.10197100807946316,695.0,10.0,less_absorptive,10.0,-6.872449659356406e-08,-6.342842194528853e-08
541.0,0.04193131469631514,0.9580686853036848,0.06596247586755581,0.1026459115388318,695.0,10.0,less_absorptive,10.0,-7.78523145672505e-08,-7.185724691660678e-08
542.0,0.04193131469631514,0.9580686853036848,0.06659844411323224,0.10323292233521907,695.0,10.0,less_absorptive,10.0,-8.411430965638012e-08,-7.764118539754783e-08
543.0,0.04193131469631514,0.9580686853036848,0.06718039758952651,0.10377010398074715,695.0,10.0,less_absorptive,10.0,-8.868471600143035e-08,-8.186387674691264e-08
544.0,0.04193131469631514,0.9580686853036848,0.06776423478537787,0.10430905084351776,695.0,10.0,less_absorptive,10.0,-9.60485456724669e-08,-8.866569964349758e-08
545.0,0.04193131469631514,0.9580686853036848,0.06834842007185682,0.10484834552026723,695.0,10.0,less_absorptive,10.0,-1.0661528253297359e-07,-9.842505177548588e-08
546.0,0.04193131469631514,0.9580686853036848,0.06891633482927458,0.10537264534649574,695.0,10.0,less_absorptive,10.0,-1.1588874661294657e-07,-1.0699123471902272e-07
547.0,0.04193131469631514,0.9580686853036848,0.06946662056660018,0.1058806939224024,695.0,10.0,less_absorptive,10.0,-1.2134450669276653e-07,-1.1203330671505363e-07
548.0,0.04193131469631514,0.9580686853036848,0.07000407991450042,0.10637692329683426,695.0,10.0,less_absorptive,10.0,-1.2447440385365827e-07,-1.1492823083492087e-07
549.0,0.04193131469631514,0.9580686853036848,0.07052935305914443,0.10686192298050341,695.0,10.0,less_absorptive,10.0,-1.2574155607014692e-07,-1.161033322538696e-07
550.0,0.04193131469631514,0.9580686853036848,0.07104123278141727,0.10733457675094334,695.0,10.0,less_absorptive,10.0,-1.232135398016032e-07,-1.1377398959067087e-07
551.0,0.04193131469631514,0.9580686853036848,0.07154031679779482,0.1077954349598529,695.0,10.0,less_absorptive,10.0,-1.152612696536659e-07,-1.0643542126820282e-07
552.0,0.04193131469631514,0.9580686853036848,0.07202842235349666,0.10824617428328519,695.0,10.0,less_absorptive,10.0,-1.0147481462052799e-07,-9.370847742218302e-08
553.0,0.04193131469631514,0.9580686853036848,0.07250509858191109,0.10868637709725411,695.0,10.0,less_absorptive,10.0,-8.211088853293802e-08,-7.582960261098837e-08
554.0,0.04193131469631514,0.9580686853036848,0.07296632137235627,0.10911232571250609,695.0,10.0,less_absorptive,10.0,-5.7776483985971794e-08,-5.3358791732294186e-08
555.0,0.04193131469631514,0.9580686853036848,0.07341338078462226,0.10952520993316701,695.0,10.0,less_absorptive,10.0,-2.8151761130579267e-08,-2.6000205363696516e-08
556.0,0.04193131469631514,0.9580686853036848,0.0738583751781745,0.10993620241459381,695.0,10.0,less_absorptive,10.0,7.455492834207433e-09,6.885949338508723e-09
557.0,0.04193131469631514,0.9580686853036848,0.07429658867431534,0.11034094716094094,695.0,10.0,less_absorptive,10.0,5.065110192381539e-08,4.678346379738407e-08
558.0,0.04193131469631514,0.9580686853036848,0.07468527122732975,0.1106999563984134,695.0,10.0,less_absorptive,10.0,1.0622296890694383e-07,9.8115158705947e-08
559.0,0.04193131469631514,0.9580686853036848,0.07499675489294949,0.11098766884097565,695.0,10.0,less_absorptive,10.0,1.763704942786548e-07,1.6291271673352092e-07
560.0,0.04193131469631514,0.9580686853036848,0.07525822917743132,0.11122919424489944,695.0,10.0,less_absorptive,10.0,2.57376574788748e-07,2.3774293653189282e-07
561.0,0.04193131469631514,0.9580686853036848,0.07550596905482364,0.11145803799425638,695.0,10.0,less_absorptive,10.0,3.4753805341902755e-07,3.210332533976068e-07
562.0,0.04193131469631514,0.9580686853036848,0.07577880752537325,0.11171007148392934,695.0,10.0,less_absorptive,10.0,4.4786086786374746e-07,4.1371449756300027e-07
563.0,0.04193131469631514,0.9580686853036848,0.07610543059472613,0.11201179589855062,695.0,10.0,less_absorptive,10.0,5.632825638562933e-07,5.203503637279949e-07
564.0,0.04193131469631514,0.9580686853036848,0.07645345102818488,0.11233329566833883,695.0,10.0,less_absorptive,10.0,6.949484997048616e-07,6.419997953671652e-07
565.0,0.04193131469631514,0.9580686853036848,0.07678040945279917,0.11263534702179039,695.0,10.0,less_absorptive,10.0,8.182167224451975e-07,7.558968986576264e-07
566.0,0.04193131469631514,0.9580686853036848,0.07710497982555238,0.11293520045881088,695.0,10.0,less_absorptive,10.0,9.125629566730797e-07,8.430802306141905e-07
567.0,0.04193131469631514,0.9580686853036848,0.07745842849460136,0.11326174234326944,695.0,10.0,less_absorptive,10.0,1.0088952675374463e-06,9.321054943722817e-07
568.0,0.04193131469631514,0.9580686853036848,0.07776736216819607,0.11354716595309142,695.0,10.0,less_absorptive,10.0,1.1461650350208519e-06,1.0589548035955243e-06
569.0,0.04193131469631514,0.9580686853036848,0.07790685664175527,0.11367604723311775,695.0,10.0,less_absorptive,10.0,1.3173629108548246e-06,1.2171407283712021e-06
570.0,0.04193131469631514,0.9580686853036848,0.07792760699426064,0.11369521896051409,695.0,10.0,less_absorptive,10.0,1.4822961374588717e-06,1.3695285656367684e-06
571.0,0.04193131469631514,0.9580686853036848,0.07803497096109227,0.11379441553067016,695.0,10.0,less_absorptive,10.0,1.6096868313830726e-06,1.4872412765903897e-06
572.0,0.04193131469631514,0.9580686853036848,0.07829844993634491,0.11403785491894562,695.0,10.0,less_absorptive,10.0,1.6959038438291163e-06,1.5669346696833841e-06
573.0,0.04193131469631514,0.9580686853036848,0.07860808205253868,0.11432394404721029,695.0,10.0,less_absorptive,10.0,1.7634746842520865e-06,1.629409364184431e-06
574.0,0.04193131469631514,0.9580686853036848,0.07886905937185851,0.11456508365197088,695.0,10.0,less_absorptive,10.0,1.8355573511430467e-06,1.6960493000733878e-06
575.0,0.04193131469631514,0.9580686853036848,0.07903704935361625,0.11472030698316259,695.0,10.0,less_absorptive,10.0,1.911687141420426e-06,1.7664179524645718e-06
576.0,0.04193131469631514,0.9580686853036848,0.07911715805515475,0.11479432847641237,695.0,10.0,less_absorptive,10.0,1.9801925932316777e-06,1.8297299999303629e-06
577.0,0.04193131469631514,0.9580686853036848,0.07921954671183336,0.11488893766747185,695.0,10.0,less_absorptive,10.0,2.0237469797040886e-06,1.8699910646624573e-06
578.0,0.04193131469631514,0.9580686853036848,0.07941903072614515,0.11507326727513473,695.0,10.0,less_absorptive,10.0,2.018775476037016e-06,1.8654285867669707e-06
579.0,0.04193131469631514,0.9580686853036848,0.07960980748792752,0.11524955399744519,695.0,10.0,less_absorptive,10.0,1.9542192568888783e-06,1.8058050729879982e-06
580.0,0.04193131469631514,0.9580686853036848,0.07967945581650089,0.11531391304185669,695.0,10.0,less_absorptive,10.0,1.8497533973566016e-06,1.7092829514286922e-06
581.0,0.04193131469631514,0.9580686853036848,0.07970269770966609,0.11533538996615422,695.0,10.0,less_absorptive,10.0,1.7208288699138707e-06,1.5901520830641225e-06
582.0,0.04193131469631514,0.9580686853036848,0.07980172612071482,0.11542689871774468,695.0,10.0,less_absorptive,10.0,1.5623365000327905e-06,1.4437073908440956e-06
583.0,0.04193131469631514,0.9580686853036848,0.07996848249126755,0.11558099427238505,695.0,10.0,less_absorptive,10.0,1.3723043388591538e-06,1.2681222848476281e-06
584.0,0.04193131469631514,0.9580686853036848,0.08013172189726148,0.11573184197890549,695.0,10.0,less_absorptive,10.0,1.1602563952939349e-06,1.0721872493457685e-06
585.0,0.04193131469631514,0.9580686853036848,0.08024155917966293,0.11583334254734753,695.0,10.0,less_absorptive,10.0,8.957077138327385e-07,8.277267684597689e-07
586.0,0.04193131469631514,0.9580686853036848,0.08027595511652562,0.11586512800537302,695.0,10.0,less_absorptive,10.0,5.15994518807128e-07,4.7683380635654693e-07
587.0,0.04193131469631514,0.9580686853036848,0.08024907189468068,0.1158402850771794,695.0,10.0,less_absorptive,10.0,2.8602190740856237e-08,2.6431406577320793e-08
588.0,0.04193131469631514,0.9580686853036848,0.08018643316308709,0.11578240051040273,695.0,10.0,less_absorptive,10.0,-5.274775910918406e-07,-4.874417357941807e-07
589.0,0.04193131469631514,0.9580686853036848,0.08011440193611298,0.11571583669856185,695.0,10.0,less_absorptive,10.0,-1.1639621322750981e-06,-1.0756102403197687e-06
590.0,0.04193131469631514,0.9580686853036848,0.08008441816202677,0.11568812891383844,695.0,10.0,less_absorptive,10.0,-1.839915003687409e-06,-1.7002498858414983e-06
591.0,0.04193131469631514,0.9580686853036848,0.08012207801709385,0.11572293011968082,695.0,10.0,less_absorptive,10.0,-2.4536138392289297e-06,-2.2673710303316996e-06
592.0,0.04193131469631514,0.9580686853036848,0.08018892488418862,0.11578470310861685,695.0,10.0,less_absorptive,10.0,-3.010712213813438e-06,-2.782198283535209e-06
593.0,0.04193131469631514,0.9580686853036848,0.08023441172877682,0.11582673756362659,695.0,10.0,less_absorptive,10.0,-3.5976013537802887e-06,-3.3245551744054413e-06
594.0,0.04193131469631514,0.9580686853036848,0.08021223291904003,0.11580624207525604,695.0,10.0,less_absorptive,10.0,-4.299916877489873e-06,-3.973559948022842e-06
595.0,0.04193131469631514,0.9580686853036848,0.0800948541053433,0.11569777268423764,695.0,10.0,less_absorptive,10.0,-5.178162551286447e-06,-4.785101070867159e-06
596.0,0.04193131469631514,0.9580686853036848,0.07990892550464532,0.11552595884406919,695.0,10.0,less_absorptive,10.0,-6.169389886137577e-06,-5.700997841640021e-06
597.0,0.04193131469631514,0.9580686853036848,0.0797109771632429,0.11534304069547496,695.0,10.0,less_absorptive,10.0,-7.084706478158176e-06,-6.546713030686213e-06
598.0,0.04193131469631514,0.9580686853036848,0.07958226129920318,0.11522409984555992,695.0,10.0,less_absorptive,10.0,-7.842794557733068e-06,-7.247155691461615e-06
599.0,0.04193131469631514,0.9580686853036848,0.07954903336596647,0.11519339553632374,695.0,10.0,less_absorptive,10.0,-8.636706032488783e-06,-7.980749707078849e-06
600.0,0.04193131469631514,0.9580686853036848,0.07945563897517235,0.11510709480377024,695.0,10.0,less_absorptive,10.0,-9.607059909141902e-06,-8.877335974696865e-06
601.0,0.04193131469631514,0.9580686853036848,0.07916403943936416,0.11483764772311328,695.0,10.0,less_absorptive,10.0,-1.0447579812764007e-05,-9.653775939907905e-06
602.0,0.04193131469631514,0.9580686853036848,0.07882155306546343,0.11452118805652776,695.0,10.0,less_absorptive,10.0,-1.084984430937963e-05,-1.0025187771878219e-05
603.0,0.04193131469631514,0.9580686853036848,0.07861895984793524,0.11433399488109246,695.0,10.0,less_absorptive,10.0,-1.1205326509791669e-05,-1.0353474750215974e-05
604.0,0.04193131469631514,0.9580686853036848,0.07852714780982122,0.11424916294890067,695.0,10.0,less_absorptive,10.0,-1.1912264517133231e-05,-1.1006585189959894e-05
605.0,0.04193131469631514,0.9580686853036848,0.07845933426009305,0.11418650541576748,695.0,10.0,less_absorptive,10.0,-1.2717261690081694e-05,-1.1750312466127233e-05
606.0,0.04193131469631514,0.9580686853036848,0.07834276857780142,0.11407880331970288,695.0,10.0,less_absorptive,10.0,-1.3211757027342674e-05,-1.2207089681762207e-05
607.0,0.04193131469631514,0.9580686853036848,0.0780647213794639,0.11382190293238627,695.0,10.0,less_absorptive,10.0,-1.3308910349840719e-05,-1.2296567507161238e-05
608.0,0.04193131469631514,0.9580686853036848,0.07765352813364818,0.11344199390320536,695.0,10.0,less_absorptive,10.0,-1.3105902244264778e-05,-1.2108582194220174e-05
609.0,0.04193131469631514,0.9580686853036848,0.07732899946681047,0.11314216515813554,695.0,10.0,less_absorptive,10.0,-1.2800175215238463e-05,-1.1825797025119544e-05
610.0,0.04193131469631514,0.9580686853036848,0.07720063643959425,0.11302357411813578,695.0,10.0,less_absorptive,10.0,-1.253622150061695e-05,-1.1581810851091223e-05
611.0,0.04193131469631514,0.9580686853036848,0.07716769365689868,0.11299313940157314,695.0,10.0,less_absorptive,10.0,-1.2268625271927291e-05,-1.1334555780312394e-05
612.0,0.04193131469631514,0.9580686853036848,0.07710053623770097,0.1129310952072371,695.0,10.0,less_absorptive,10.0,-1.1902205214450734e-05,-1.099597074549763e-05
613.0,0.04193131469631514,0.9580686853036848,0.07687028025622115,0.11271837309408622,695.0,10.0,less_absorptive,10.0,-1.1233954628805942e-05,-1.0378399442761976e-05
614.0,0.04193131469631514,0.9580686853036848,0.0764230252817919,0.11230518812002822,695.0,10.0,less_absorptive,10.0,-1.0098157837881705e-05,-9.328751147216763e-06
615.0,0.04193131469631514,0.9580686853036848,0.07595772536067284,0.11187534928813325,695.0,10.0,less_absorptive,10.0,-8.730694274317052e-06,-8.065162238585222e-06
616.0,0.04193131469631514,0.9580686853036848,0.07571173135187623,0.11164810958988622,695.0,10.0,less_absorptive,10.0,-7.508645784692902e-06,-6.936125370393675e-06
617.0,0.04193131469631514,0.9580686853036848,0.07565948298144587,0.11159984518280937,695.0,10.0,less_absorptive,10.0,-6.415785760979786e-06,-5.926567587494214e-06
618.0,0.04193131469631514,0.9580686853036848,0.07562061191596255,0.11156393819237764,695.0,10.0,less_absorptive,10.0,-5.273234963340534e-06,-4.871122708346998e-06
619.0,0.04193131469631514,0.9580686853036848,0.07546182787115206,0.11141726328898853,695.0,10.0,less_absorptive,10.0,-3.673596385186939e-06,-3.3934195334400785e-06
620.0,0.04193131469631514,0.9580686853036848,0.07516364716087344,0.1111418276414643,695.0,10.0,less_absorptive,10.0,-1.117682377940743e-06,-1.0324132719286006e-06
621.0,0.04193131469631514,0.9580686853036848,0.0748389311835673,0.11084188868161662,695.0,10.0,less_absorptive,10.0,2.0417561088226233e-06,1.885936723705628e-06
622.0,0.04193131469631514,0.9580686853036848,0.07461574451752281,0.11063573672617276,695.0,10.0,less_absorptive,10.0,4.941714496595195e-06,4.564494596237534e-06
623.0,0.04193131469631514,0.9580686853036848,0.07449226672098791,0.11052168502907896,695.0,10.0,less_absorptive,10.0,7.415041152689095e-06,6.848950945451127e-06
624.0,0.04193131469631514,0.9580686853036848,0.07437226023910891,0.11041084078720656,695.0,10.0,less_absorptive,10.0,9.96917755276272e-06,9.208001679084088e-06
625.0,0.04193131469631514,0.9580686853036848,0.07422104985096337,0.11027117658434142,695.0,10.0,less_absorptive,10.0,1.2846508068709017e-05,1.1865487219459014e-05
626.0,0.04193131469631514,0.9580686853036848,0.07409594294702387,0.11015562398807319,695.0,10.0,less_absorptive,10.0,1.57023822968394e-05,1.4503118839825913e-05
627.0,0.04193131469631514,0.9580686853036848,0.07403450312101663,0.110098876714507,695.0,10.0,less_absorptive,10.0,1.8188742343078212e-05,1.6799495499902894e-05
628.0,0.04193131469631514,0.9580686853036848,0.07400224686895586,0.11006908419611959,695.0,10.0,less_absorptive,10.0,2.0583987738909126e-05,1.9011739772575864e-05
629.0,0.04193131469631514,0.9580686853036848,0.07393745511464725,0.11000924148257618,695.0,10.0,less_absorptive,10.0,2.3659105688647597e-05,2.1851851861431904e-05
630.0,0.04193131469631514,0.9580686853036848,0.07382678527080236,0.10990702577694475,695.0,10.0,less_absorptive,10.0,2.754261233986477e-05,2.5438467165003753e-05
631.0,0.04193131469631514,0.9580686853036848,0.07372629827246922,0.10981421586722452,695.0,10.0,less_absorptive,10.0,3.076651436931255e-05,2.8415831942421588e-05
632.0,0.04193131469631514,0.9580686853036848,0.07367803808082303,0.10976964297639212,695.0,10.0,less_absorptive,10.0,3.2473282786035784e-05,2.9992072640372403e-05
633.0,0.04193131469631514,0.9580686853036848,0.07367899412690646,0.10977052597439661,695.0,10.0,less_absorptive,10.0,3.444345222974876e-05,3.18117058119155e-05
634.0,0.04193131469631514,0.9580686853036848,0.07368409284033274,0.10977523511447417,695.0,10.0,less_absorptive,10.0,3.78257763746781e-05,3.493560421995168e-05
635.0,0.04193131469631514,0.9580686853036848,0.07367370733876634,0.10976564313181353,695.0,10.0,less_absorptive,10.0,4.105056231334947e-05,3.791395413350884e-05
636.0,0.04193131469631514,0.9580686853036848,0.07364769018038392,0.10974161388793137,695.0,10.0,less_absorptive,10.0,4.268882587067646e-05,3.94269515702067e-05
637.0,0.04193131469631514,0.9580686853036848,0.07361241150776651,0.10970903086598353,695.0,10.0,less_absorptive,10.0,4.3773627932952586e-05,4.042874154416842e-05
638.0,0.04193131469631514,0.9580686853036848,0.07360391586020588,0.10970118438705666,695.0,10.0,less_absorptive,10.0,4.540947666238637e-05,4.1939556851555704e-05
639.0,0.04193131469631514,0.9580686853036848,0.07364528489992256,0.10973939239237578,695.0,10.0,less_absorptive,10.0,4.7350539080448506e-05,4.373244354408112e-05
640.0,0.04193131469631514,0.9580686853036848,0.07369741372663915,0.10978753821192828,695.0,10.0,less_absorptive,10.0,4.8973689271980536e-05,4.523176269130569e-05
641.0,0.04193131469631514,0.9580686853036848,0.07370908718819294,0.10979831976826064,695.0,10.0,less_absorptive,10.0,4.9976196203851964e-05,4.61577145813713e-05
642.0,0.04193131469631514,0.9580686853036848,0.07369979448609869,0.10978973706974571,695.0,10.0,less_absorptive,10.0,5.0524178369038e-05,4.6663790063308785e-05
643.0,0.04193131469631514,0.9580686853036848,0.0737244629970766,0.10981252081201091,695.0,10.0,less_absorptive,10.0,5.095450119051159e-05,4.706133012494229e-05
644.0,0.04193131469631514,0.9580686853036848,0.07374589752198035,0.10983231769551252,695.0,10.0,less_absorptive,10.0,5.084470468744162e-05,4.6960007499027845e-05
645.0,0.04193131469631514,0.9580686853036848,0.07367181650511448,0.1097638967708774,695.0,10.0,less_absorptive,10.0,4.939602424694489e-05,4.562172932254249e-05
646.0,0.04193131469631514,0.9580686853036848,0.07350726573227577,0.10961191987451838,695.0,10.0,less_absorptive,10.0,4.68098142511475e-05,4.3232534996204275e-05
647.0,0.04193131469631514,0.9580686853036848,0.07334447914759516,0.10946157442877182,695.0,10.0,less_absorptive,10.0,4.399766497995006e-05,4.063474292899383e-05
648.0,0.04193131469631514,0.9580686853036848,0.07319283087217593,0.10932151788739025,695.0,10.0,less_absorptive,10.0,4.117546154147611e-05,3.8027771476614736e-05
649.0,0.04193131469631514,0.9580686853036848,0.07298055080716867,0.10912546714737213,695.0,10.0,less_absorptive,10.0,3.7729186917426216e-05,3.484433281414345e-05
650.0,0.04193131469631514,0.9580686853036848,0.0727296702094835,0.1088937714924664,695.0,10.0,less_absorptive,10.0,3.3743450760556626e-05,3.116270210569427e-05
651.0,0.04193131469631514,0.9580686853036848,0.07254053026874328,0.10871909839372751,695.0,10.0,less_absorptive,10.0,3.0100641858682442e-05,2.7798062559175607e-05
652.0,0.04193131469631514,0.9580686853036848,0.07241822506579189,0.10860614949003998,695.0,10.0,less_absorptive,10.0,2.7110184459777642e-05,2.5036108822776293e-05
653.0,0.04193131469631514,0.9580686853036848,0.07221783466114517,0.10842109138312554,695.0,10.0,less_absorptive,10.0,2.3617267891434812e-05,2.1810054813151125e-05
654.0,0.04193131469631514,0.9580686853036848,0.0718360604576827,0.1080685361715454,695.0,10.0,less_absorptive,10.0,1.8568418697476052e-05,1.7147000760386888e-05
655.0,0.04193131469631514,0.9580686853036848,0.07133553774160536,0.10760633798602212,695.0,10.0,less_absorptive,10.0,1.2528679549414501e-05,1.1569121279586536e-05
656.0,0.04193131469631514,0.9580686853036848,0.0708357809518036,0.10714486649454838,695.0,10.0,less_absorptive,10.0,6.389302084186532e-06,5.899705735515348e-06
657.0,0.04193131469631514,0.9580686853036848,0.07036901695065086,0.10671387780407289,695.0,10.0,less_absorptive,10.0,1.5474633974221774e-07,1.4288293982700484e-07
658.0,0.04193131469631514,0.9580686853036848,0.06986283759843862,0.1062465138913927,695.0,10.0,less_absorptive,10.0,-6.394053240793562e-06,-5.903612855032159e-06
659.0,0.04193131469631514,0.9580686853036848,0.06923090324694997,0.10566306619801802,695.0,10.0,less_absorptive,10.0,-1.3227314954220026e-05,-1.2212100170119755e-05
660.0,0.04193131469631514,0.9580686853036848,0.06845178628482265,0.10494377151172093,695.0,10.0,less_absorptive,10.0,-2.03563702303039e-05,-1.8792764699848696e-05
661.0,0.04193131469631514,0.9580686853036848,0.06764812127525223,0.10420186301228693,695.0,10.0,less_absorptive,10.0,-2.717198657785358e-05,-2.50831743476565e-05
662.0,0.04193131469631514,0.9580686853036848,0.06704749136635983,0.1036474204078115,695.0,10.0,less_absorptive,10.0,-3.278422220322208e-05,-3.0262454884633083e-05
663.0,0.04193131469631514,0.9580686853036848,0.06658061991114256,0.10321646982978239,695.0,10.0,less_absorptive,10.0,-3.827065836818633e-05,-3.532549468633628e-05
664.0,0.04193131469631514,0.9580686853036848,0.06577159919242949,0.10246973485963402,695.0,10.0,less_absorptive,10.0,-4.5950023141269614e-05,-4.241101302500383e-05
665.0,0.04193131469631514,0.9580686853036848,0.06447721237025886,0.10127510732794465,695.0,10.0,less_absorptive,10.0,-5.504020890177708e-05,-5.079557479684138e-05
666.0,0.04193131469631514,0.9580686853036848,0.0632811852418032,0.10017137441765818,695.0,10.0,less_absorptive,10.0,-6.221903363193282e-05,-5.741502000393417e-05
667.0,0.04193131469631514,0.9580686853036848,0.06253818292340067,0.09948576349858267,695.0,10.0,less_absorptive,10.0,-6.718990901541377e-05,-6.199822704101854e-05
668.0,0.04193131469631514,0.9580686853036848,0.061840060830645395,0.09884160517065932,695.0,10.0,less_absorptive,10.0,-7.205339583769843e-05,-6.648202921052948e-05
669.0,0.04193131469631514,0.9580686853036848,0.06082249748994215,0.09790276563089127,695.0,10.0,less_absorptive,10.0,-7.743191542450983e-05,-7.143857079471017e-05
670.0,0.04193131469631514,0.9580686853036848,0.05958981270890386,0.09676555510522729,695.0,10.0,less_absorptive,10.0,-8.26786531882423e-05,-7.627131511367402e-05
671.0,0.04193131469631514,0.9580686853036848,0.058307532552975605,0.09558271553609653,695.0,10.0,less_absorptive,10.0,-8.828812062675745e-05,-8.143730592288789e-05
672.0,0.04193131469631514,0.9580686853036848,0.05713979616130265,0.09450564781061807,695.0,10.0,less_absorptive,10.0,-9.449435824159663e-05,-8.715343034840228e-05
673.0,0.04193131469631514,0.9580686853036848,0.056277386718410614,0.09371026785606185,695.0,10.0,less_absorptive,10.0,-9.924592313358821e-05,-9.152924569459653e-05
674.0,0.04193131469631514,0.9580686853036848,0.05543258080771828,0.09293117913103136,695.0,10.0,less_absorptive,10.0,-0.00010105005264550437,-9.31864878334493e-05
675.0,0.04193131469631514,0.9580686853036848,0.054084885304365435,0.09168843495760151,695.0,10.0,less_absorptive,10.0,-0.00010187026859063975,-9.393223763168312e-05
676.0,0.04193131469631514,0.9580686853036848,0.05245770072380655,0.0901881544059498,695.0,10.0,less_absorptive,10.0,-0.00010382735063572263,-9.572373333605055e-05
677.0,0.04193131469631514,0.9580686853036848,0.05117569356253769,0.08900627540780931,695.0,10.0,less_absorptive,10.0,-0.0001075438597898451,-9.913950573722796e-05
678.0,0.04193131469631514,0.9580686853036848,0.050130208685639215,0.08804253993855805,695.0,10.0,less_absorptive,10.0,-0.00011194838710875538,-0.00010319077933408638
679.0,0.04193131469631514,0.9580686853036848,0.04876469379441025,0.08678392601827234,695.0,10.0,less_absorptive,10.0,-0.00011334679166002948,-0.00010446780549441814
680.0,0.04193131469631514,0.9580686853036848,0.04730073174619466,0.08543473240524688,695.0,10.0,less_absorptive,10.0,-0.00010933309351437298,-0.00010075610641359367
681.0,0.04193131469631514,0.9580686853036848,0.04624265984850636,0.08445971219278464,695.0,10.0,less_absorptive,10.0,-0.00010424723018425536,-9.606065863645985e-05
682.0,0.04193131469631514,0.9580686853036848,0.045345696484763595,0.0836332224418965,695.0,10.0,less_absorptive,10.0,-0.00010321145286284333,-9.50990495716536e-05
683.0,0.04193131469631514,0.9580686853036848,0.04436619189024123,0.08273074779839724,695.0,10.0,less_absorptive,10.0,-0.00010470105704218913,-9.64636379749001e-05
684.0,0.04193131469631514,0.9580686853036848,0.04356056488115948,0.08198853236634521,695.0,10.0,less_absorptive,10.0,-0.00010339993547341803,-9.525842975810495e-05
685.0,0.04193131469631514,0.9580686853036848,0.04285369203280255,0.08133733944861755,695.0,10.0,less_absorptive,10.0,-9.688060577275892e-05,-8.924709433920375e-05
